         58.57020818           2310129.7	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         58.57020818         2718588.243	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         58.57020818         3199267.138	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         58.57020818         3764935.807	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         58.57020818         4430621.458	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         58.57020818         5214008.288	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         58.57020818         6135907.273	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         58.57020818         7220809.018	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         58.57020818         8497534.359	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         58.57020818            10000000	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104                   1	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         1.176811952	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         1.384886371	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         1.629750835	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         1.917910262	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104          2.25701972	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         2.656087783	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104          3.12571585	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         3.678379772	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         4.328761281	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         5.094138015	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         5.994842503	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         7.054802311	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         8.302175681	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         9.770099573	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         11.49756995	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         13.53047775	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         15.92282793	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         18.73817423	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104          22.0513074	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         25.95024211	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         30.53855509	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         35.93813664	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         42.29242874	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         49.77023564	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         58.57020818	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         68.92612104	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         81.11308308	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         95.45484567	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         112.3324033	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         132.1941148	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         155.5676144	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104          183.073828	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104          215.443469	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         253.5364494	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104          298.364724	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         351.1191734	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104           413.20124	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104          486.260158	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         572.2367659	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         673.4150658	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         792.4828984	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         932.6033469	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         1097.498765	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         1291.549665	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         1519.911083	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         1788.649529	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         2104.904145	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         2477.076356	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         2915.053063	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         3430.469286	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         4037.017259	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         4750.810162	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         5590.810183	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         6579.332247	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         7742.636827	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         9111.627561	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         10722.67222	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         12618.56883	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         14849.68262	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104           17475.284	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         20565.12308	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         24201.28265	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         28480.35868	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         33516.02651	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         39442.06059	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         46415.88834	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         54622.77218	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         64280.73117	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         75646.33276	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         89021.50854	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         104761.5753	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         123284.6739	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         145082.8778	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         170735.2647	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         200923.3003	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         236448.9413	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         278255.9402	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         327454.9163	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         385352.8594	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         453487.8508	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         533669.9231	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         628029.1442	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         739072.2034	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         869749.0026	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         1023531.022	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104          1204503.54	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         1417474.163	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         1668100.537	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104          1963040.65	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104           2310129.7	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         2718588.243	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         3199267.138	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         3764935.807	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         4430621.458	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         5214008.288	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         6135907.273	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         7220809.018	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104         8497534.359	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         68.92612104            10000000	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308                   1	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         1.176811952	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         1.384886371	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         1.629750835	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         1.917910262	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308          2.25701972	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         2.656087783	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308          3.12571585	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         3.678379772	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         4.328761281	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         5.094138015	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         5.994842503	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         7.054802311	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         8.302175681	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         9.770099573	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         11.49756995	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         13.53047775	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         15.92282793	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         18.73817423	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308          22.0513074	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         25.95024211	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         30.53855509	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         35.93813664	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         42.29242874	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         49.77023564	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         58.57020818	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         68.92612104	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         81.11308308	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         95.45484567	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         112.3324033	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         132.1941148	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         155.5676144	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308          183.073828	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308          215.443469	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         253.5364494	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308          298.364724	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         351.1191734	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308           413.20124	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308          486.260158	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         572.2367659	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         673.4150658	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         792.4828984	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         932.6033469	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         1097.498765	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         1291.549665	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         1519.911083	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         1788.649529	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         2104.904145	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         2477.076356	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         2915.053063	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         3430.469286	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         4037.017259	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         4750.810162	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         5590.810183	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         6579.332247	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         7742.636827	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         9111.627561	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         10722.67222	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         12618.56883	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         14849.68262	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308           17475.284	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         20565.12308	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         24201.28265	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         28480.35868	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         33516.02651	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         39442.06059	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         46415.88834	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         54622.77218	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         64280.73117	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         75646.33276	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         89021.50854	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         104761.5753	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         123284.6739	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         145082.8778	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         170735.2647	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         200923.3003	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         236448.9413	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         278255.9402	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         327454.9163	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         385352.8594	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         453487.8508	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         533669.9231	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         628029.1442	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         739072.2034	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         869749.0026	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         1023531.022	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308          1204503.54	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         1417474.163	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         1668100.537	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308          1963040.65	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308           2310129.7	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         2718588.243	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         3199267.138	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         3764935.807	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         4430621.458	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         5214008.288	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         6135907.273	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         7220809.018	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308         8497534.359	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         81.11308308            10000000	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567                   1	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         1.176811952	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         1.384886371	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         1.629750835	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         1.917910262	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567          2.25701972	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         2.656087783	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567          3.12571585	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         3.678379772	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         4.328761281	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         5.094138015	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         5.994842503	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         7.054802311	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         8.302175681	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         9.770099573	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         11.49756995	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         13.53047775	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         15.92282793	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         18.73817423	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567          22.0513074	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         25.95024211	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         30.53855509	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         35.93813664	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         42.29242874	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         49.77023564	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         58.57020818	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         68.92612104	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         81.11308308	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         95.45484567	                   0	                   0	                   0	                   0	                   0	                   0	                   0
         95.45484567         112.3324033	                   0	                   0	                   0	                   0	                   0	                   0	                   0
